"TID","EN","AR","CN","CNT","DE","ES","FI","FR","HE","ID","IT","JP","KR","MS","NL","PL","PT","RU","TH","TR","VI"
"TID_TROPHY_TIER_EXIT","LET'S GO","هيا بنا","出发","出發","LOS GEHT‘S","ADELANTE","MENOKSI","C'EST PARTI","קדימה","AYO","CONTINUA","GO！","레츠고!","JOM","GAAN","DO DZIEŁA","VAMOS LÁ","ВПЕРЁД","ลุยเลย","BAŞLAYALIM","ĐI NÀO"
"TID_DEATHMATCH_661","Hello Always Ends With a Goodbye","كل مرحبًا تنتهي دائمًا بوداع","有始有终","有始有終","Auf jedes Hallo folgt ein Tschüss","No hay saludo sin despedida","Lopulta pitää sanoa hyvästi","Bonjour au revoir","אחרי ""שלום"" תמיד יבוא ""להתראות""","Ada Pertemuan Ada Perpisahan","Saluti e addii","出会いと別れ","회자정리","Pertemuan Berakhir dengan Perpisahan","Hallo en vaarwel","Dzień dobry i do widzenia","Olá e adeus","Нет привета без прощания","การพบจบด้วยการลาเสมอ","Her Merhabanın Bir Elvedası Olur","Bữa tiệc nào rồi cũng sẽ tàn"
"TID_EVENT_MODIFIER_DESC_52","Sandstorms move around the map, blocking visibility!","تتحرك العواصف الرملية في أرجاء الخريطة، فتحجب الرؤية.","地图上会有沙尘暴四处移动，阻碍视线！","地圖上會有沙塵暴四處移動，阻礙視線！","Sandstürme tosen über die Map und schränken die Sicht ein!","Unas tormentas de arena avanzan por el mapa, bloqueando la visibilidad.","Hiekkamyrskyt liikkuvat kartalla ja haittaavat näkyvyyttä!","Des tempêtes de sable altèrent la visibilité de la carte !","סופות חול נעות ברחבי המפה וחוסמות את הראות!","Badai Pasir melanda Arena dan menghalangi pandangan!","Delle tempeste di sabbia si spostano sulla mappa, bloccando la visuale.","移動する砂嵐が視界をブロック！","모래 폭풍이 맵 전역에 돌아다니며 시야를 막습니다!","Ribut pasir bergerak di sekitar peta dan menghalang penglihatan!","Er verschijnen zandstormen op de kaart die het zicht belemmeren!","Na mapie szaleją burze piaskowe, które ograniczają widoczność.","Tempestades de areia avançam pelo mapa, dificultando a visibilidade.","Песчаные бури перемещаются по карте, ограничивая обзор.","พายุทรายเคลื่อนที่ไปรอบแผนที่และจำกัดการมองเห็น!","Haritada esen kum fırtınaları görüşü engeller!","Những cơn bão cát di chuyển xung quanh bản đồ và che khuất tầm nhìn!"
"TID_GAME_MODE_74_DESC","Collect points by picking up <cCCCCFF>MOONS</c> dropped by defeated Shadows and Brawlers.\n\nThe first team to reach <cFFDD00><MAX_SCORE> points</c> wins!","اجمع النقاط بالتقاط <cCCCCFF>الأقمار</c> التي تسقط من الظلال والأبطال المهزومين.\n\nيفوز أول فريق يبلغ <cFFDD00><MAX_SCORE> من النقاط</c>.","魔影和敌方英雄被击倒后会掉落<cCCCCFF>月亮</c>，捡起它们可获得积分。\n\n率先达到<cFFDD00><MAX_SCORE>分</c>的队伍获胜！","魔影和敵方英雄被擊殺後會掉落<cCCCCFF>月亮</c>，撿起它們可獲得積分。\n\n率先達到<cFFDD00><MAX_SCORE>分</c>的隊伍獲勝！","Sammle Punkte, indem du <cCCCCFF>MONDE</c> aufnimmst, die von besiegten Schatten und Brawlern fallengelassen werden.\n\nDas erste Team mit <cFFDD00><MAX_SCORE> Punkten</c> gewinnt!","Consigue puntos recogiendo las <cCCCCFF>lunas</c> que sueltan las sombras y los brawlers derrotados.\n\n¡El primer equipo que obtenga <cFFDD00><MAX_SCORE> puntos</c> gana!","Kerää pisteitä poimimalla tyrmättyjen varjojen ja rämäpäiden pudottamia <cCCCCFF>KUITA</c>.\n\nEnsimmäisenä <cFFDD00><MAX_SCORE> pistettä</c> saanut joukkue voittaa!","Gagnez des points en ramassant des <cCCCCFF>LUNES</c> quand vous éliminez des ombres et des brawlers.\n\nLa première équipe à <cFFDD00><MAX_SCORE> points</c> gagne la partie !","אספו נקודות על ידי ליקוט <cCCCCFF>ירחים</c> שהופלו על ידי צללים ובראולרים מובסים.\n\nהקבוצה הראשונה שתצבור <cFFDD00><MAX_SCORE> נקודות</c> מנצחת!","Kumpulkan poin dengan mengambil <cCCCCFF>BULAN</c> yang dijatuhkan Bayangan dan Jagoan yang kalah.\n\nTim yang pertama meraih <cFFDD00><MAX_SCORE> poin</c> akan menang!","Accumula punti raccogliendo le <cCCCCFF>LUNE</c> che fanno cadere le ombre e i brawler sconfitti.\n\nLa prima squadra che ottiene <cFFDD00><MAX_SCORE> punti</c> vince.","シャドーやキャラクターを撃破し、<cCCCCFF>月</c>を手に入れてポイントを稼ごう。\n\n先に<cFFDD00><MAX_SCORE>ポイント</c>に到達したチームが勝利！","처치된 그림자 및 브롤러가 떨어뜨리는 <cCCCCFF>달</c>을 주워 포인트를 모으세요.\n\n<cFFDD00><MAX_SCORE>포인트</c>에 가장 먼저 도달하는 팀이 승리합니다!","Kumpul mata dengan mengutip <cCCCCFF>BULAN</c> yang dijatuhkan oleh Bayangan dan brawler yang dikalahkan.\n\nPasukan pertama yang mencapai <cFFDD00><MAX_SCORE> mata</c> akan menang!","Verzamel punten door <cCCCCFF>MANEN</c> op te rapen die door verslagen schaduwen en knokkers worden achtergelaten.\n\nHet team dat als eerste <cFFDD00><MAX_SCORE> punten</c> bereikt, wint!","Zdobywaj punkty, zbierając <cCCCCFF>KSIĘŻYCE</c> upuszczane przez pokonane cienie i Zadymiarzy.\n\nMecz zwycięża drużyna, która jako pierwsza zdobędzie <cFFDD00><MAX_SCORE> punktów.</c>","Ganhe pontos coletando <cCCCCFF>LUAS</c> geradas por sombras e Brawlers derrotados.\n\nA primeira equipe a conseguir <cFFDD00><MAX_SCORE> pontos</c> vence!","Зарабатывай очки, подбирая <cCCCCFF>ЛУНЫ</c>, оставшиеся после устранённых теней и бойцов.\n\nПобеждает команда, первой набравшая <cFFDD00><MAX_SCORE> очк.</c>","รวบรวมแต้มด้วยการเก็บ<cCCCCFF>ดวงจันทร์</c>ที่ดรอปจากเงาและบรอว์เลอร์ที่พ่ายแพ้\n\nทีมที่ได้ <cFFDD00><MAX_SCORE> แต้ม</c>ก่อนจะเป็นฝ่ายชนะ!","Gölgeleri ve savaşçıları yok ettiğinde çıkan <cCCCCFF>AYLARI</c> toplayarak puan kazanırsın.\n\n<cFFDD00><MAX_SCORE> puana</c> ulaşan ilk takım kazanır!","Kiếm điểm bằng cách thu thập các <cCCCCFF>MẶT TRĂNG</c> do những chiếc Bóng và Chiến binh Brawl bị hạ gục để lại.\n\nĐội nào đạt <cFFDD00><MAX_SCORE> điểm</c> trước sẽ chiến thắng!"
"TID_PLAYER_PROFILE_WINS","WINS","الانتصارات","胜场","勝場","SIEGE","VICTORIAS","VOITOT","VICTOIRES","ניצחונות","KEMENANGAN","VITTORIE","勝利数","승리","KEMENANGAN","OVERWINNINGEN","ZWYCIĘSTWA","VITÓRIAS","ПОБЕДЫ","ชัยชนะ","ZAFER","TRẬN THẮNG"
"TID_PRESTIGE_TOTAL_TOOLTIP","Brawlers Prestige every 1000 trophies","ترتقي مكانة الأبطال كل 1000 كأس.","每1000杯累积一级英雄巅峰","每1000獎盃累積一級英雄巔峰威望","Brawler erlangen alle 1000 Trophäen Prestige.","Los brawlers alcanzan el prestigio con cada 1000 trofeos.","Rämäpäät keräävät arvostusta 1 000 pokaalin välein.","Prestige de brawlers tous les 1 000 trophées","יוקרת בראולרים כל 1,000 גביעים","Jagoan mendapat Prestise setiap meraih 1000 Trofi","I brawler raggiungono il prestigio ogni volta che accumuli 1000 trofei.","キャラクターが1000トロフィーを獲得するたびにトップランカーが昇格","브롤러 트로피 1000개마다 프레스티지 레벨 승급","Prestij brawler setiap 1000 trofi","Knokkers prestigen bij elke 1000 trofeeën.","Zadymiarze otrzymują prestiż co 1000 pucharów","Os Brawlers ganham prestígio a cada 1.000 troféus.","Уровень прайма бойца растёт с каждой тысячей его трофеев","ยศถาบรอว์เลอร์ทุกๆ ถ้วยรางวัล 1000 ใบ","Savaşçılar her 1000 kupada prestij kazanır.","Chiến binh Brawl đạt Danh tiếng sau mỗi 1000 Cúp"
"TID_TROPHIES_LOCKED_IN","TROPHIES LOCKED","تم حفظ الكؤوس","奖杯已锁定","獎盃已鎖定","TROPHÄEN GESPERRT","TROFEOS ASEGURADOS","LUKITUT POKAALIT","TROPHÉES VERROUILLÉS","גביעים נעולים","TROFI TERKUNCI","TROFEI BLOCCATI","昇格済み","트로피 확보","TROFI DIKUNCI","TROFEEËN OPGESLAGEN","PUCHARY ZABLOKOWANE","TROFÉUS BLOQUEADOS","ТРОФЕИ СОХРАНЕНЫ!","ถ้วยรางวัลอยู่ที่","KİLİTLENDİ","CÚP BỊ KHÓA"
"TID_PRESTIGE_SEE_ALL","SHOW MORE","عرض المزيد","显示更多","顯示更多","MEHR ANZEIGEN","MOSTRAR MÁS","NÄYTÄ LISÄÄ","VOIR PLUS","להראות יותר","LEBIH BANYAK","ESPANDI","さらに表示","더 보기","LIHAT LAGI","MEER TONEN","POKAŻ WIĘCEJ","VER MAIS","БОЛЬШЕ","แสดงเพิ่มเติม","DAHA FAZLA GÖSTER","HIỂN THỊ THÊM"
"TID_PRESTIGE_SHOW_LESS","SHOW LESS","عرض أقل","收起","顯示更少","WENIGER ANZEIGEN","MOSTRAR MENOS","NÄYTÄ VÄHEMMÄN","VOIR MOINS","להראות פחות","LEBIH SEDIKIT","RIDUCI","閉じる","닫기","LIHAT KURANG","MINDER TONEN","POKAŻ MNIEJ","VER MENOS","МЕНЬШЕ","แสดงน้อยลง","DAHA AZ GÖSTER","HIỂN THỊ ÍT HƠN"
"TID_PRESTIGE_TOOLTIP_YES_PRESTIGE","<HERO>\nPrestige <PRESTIGES>\n+\n<TROPHIES> Trophies","<HERO>\nالمكانة <PRESTIGES>\n+\n<TROPHIES> من الكؤوس","<HERO>\n巅峰<PRESTIGES>\n+\n<TROPHIES>奖杯","<HERO>\n巔峰威望<PRESTIGES>\n+\n<TROPHIES>獎盃","<HERO>\nPrestige <PRESTIGES>\n+\n<TROPHIES> Trophäen","<HERO>\nPrestigio <PRESTIGES>\n+\n<TROPHIES> trofeos","<HERO>\nArvostus <PRESTIGES>\n+\n<TROPHIES> pokaalia","<HERO>\nPrestige <PRESTIGES>\n+\n<TROPHIES> trophées","<HERO>\nיוקרה <PRESTIGES>\n+\n<TROPHIES> גביעים","<HERO>\nPrestise <PRESTIGES>\n+\n<TROPHIES> Trofi","<HERO>\nPrestigi: <PRESTIGES>\n+\nTrofei: <TROPHIES>","<HERO>\nトップランカー<PRESTIGES>\n+\n<TROPHIES>トロフィー","<HERO>\n프레스티지 <PRESTIGES>\n+\n<TROPHIES> 트로피","<HERO>\nPrestij <PRESTIGES>\n+\n<TROPHIES> Trofi","<HERO>\nPrestige <PRESTIGES>\n+\n<TROPHIES> trofeeën","<HERO>\nprestiż <PRESTIGES>\n+\npuchary: <TROPHIES>","<HERO>\nPrestígio <PRESTIGES>\n+\nTroféus: <TROPHIES>","<HERO>\nПрайм <PRESTIGES>\n+\nТрофеи: <TROPHIES>","<HERO>\nยศถา <PRESTIGES>\n+\nถ้วยรางวัล <TROPHIES> ใบ","<HERO>\nPrestiji <PRESTIGES>\n+\n<TROPHIES> Kupa","<HERO>\nDanh tiếng <PRESTIGES>\n+\n<TROPHIES> Cúp"
"TID_FEATURED_SHADOW_SMASH_INFO","Defeat the Shadows and collect Moon Masks to win!","اهزم الظلال واجمع أقنعة القمر للفوز!","击倒魔影并收集月亮面具，赢得对战胜利！","擊殺魔影並收集月亮面具，贏得對戰勝利！","Besiege die Schatten und sammle Mondmasken, um zu gewinnen!","Derrota a las sombras y consigue máscaras de medialuna para ganar.","Voita päihittämällä varjot ja keräämällä kuunaamioita!","Éliminez ses ombres et récupérez les masques lunaires pour gagner !","הביסו את הצללים ואספו מסכות ירח כדי לנצח!","Kalahkan Bayangan dan kumpulkan Topeng Bulan untuk menang!","Sconfiggi le ombre e raccogli le maschere lunari per vincere!","シャドーを倒し、ムーンマスクを集めて勝利！","그림자를 처치하고 달 가면을 모아 우승하세요!","Kalahkan Bebayang dan kumpul Topeng Bulan untuk menang!","Versla de schaduwen en verzamel maanmaskers om te winnen!","Pokonaj cienie i zbieraj księżycowe maski, by wygrać!","Derrote as sombras e obtenha máscaras lunares para vencer!","Побеждай тени и собирай лунные маски, чтобы победить!","เอาชนะเงาและเก็บหน้ากากดวงจันทร์เพื่อคว้าชัยชนะ!","Kazanmak için gölgeleri yok et ve ay maskeleri topla!","Hạ gục các Bóng đen và thu thập Mặt nạ Mặt trăng để chiến thắng!"
"TID_REWARD_COMPENSATION_TYPE_1_TEXT","Gaining Brawler Trophies now gives cosmetic rewards! No more Trophy reset!","كسب كؤوس الأبطال يمنحك الآن مكافآت جمالية. لا مزيد من إعادة ضبط الكؤوس.","现在可通过赢取英雄奖杯获得个性装扮奖励！奖杯不再进行重置！","現在可透過贏取英雄獎盃獲得酷炫外觀獎勵！獎盃不再進行重置！","Das Verdienen von Brawlertrophäen bringt dir jetzt kosmetische Belohnungen! Keine Trophäenzurücksetzungen mehr!","Al ganar trofeos de brawlers recibirás recompensas de personalización. ¡Se acabó el reinicio de trofeos!","Rämäpään pokaalien ansaitsemisesta saa nyt ehostuspalkintoja! Ei enää pokaalien menetystä!","Les trophées de brawler vous donnent désormais des récompenses de cosmétiques ! Finie la réinitialisation des trophées !","צבירת גביעי לוחמים מעניקה כעת פרסי אביזרים! אין עוד איפוס גביעים!","Kini kamu akan mendapat hadiah kosmetik saat meraih Trofi Jagoan! Tidak ada lagi reset Trofi!","I trofei dei brawler non vengono più azzerati e, accumulandoli, ricevi delle personalizzazioni!","キャラクタートロフィー獲得でカスタマイズアイテム報酬をゲット！トロフィー数はリセットされません！","브롤러 트로피를 얻으면 이제 꾸미기 아이템 보상을 받을 수 있습니다! 트로피가 초기화되지 않아요!","Memperoleh trofi brawler kini memberikan ganjaran kosmetik! Tiada lagi set semula trofi!","Door knokkertrofeeën te verdienen, krijg je nu cosmetische beloningen! Trofeeën worden niet meer gereset!","Za puchary Zadymiarzy otrzymasz teraz przedmioty kosmetyczne. Puchary nie będą już resetowane!","Ganhar troféus de Brawler agora concede itens de personalização! Fim do reajuste de troféus!","Зарабатывая трофеи бойцов, можно получить элементы оформления. Трофеи теперь не сбрасываются!","ตอนนี้การได้ถ้วยรางวัลบรอว์เลอร์จะมอบไอเท็มความสวยงามด้วย! ไม่มีรีเซ็ตถ้วยรางวัลแล้ว!","Artık savaşçı kupası kazandıkça görsel ödüller alacaksın! Kupa sıfırlaması yok!","Thu thập Cúp Chiến binh Brawl giờ đây sẽ cho bạn phần thưởng thẩm mỹ! Không còn tái lập Cúp nữa!"
"TID_PROFILE_TROPHIES_HIGHEST","Highest:","الرقم القياسي:","最高：","最高：","Bestleistung:","Récord:","Korkein:","Record :","הגבוה ביותר:","Tertinggi:","Record:","最高：","최고:","Tertinggi:","Hoogste:","Rekord:","Recorde:","Рекорд:","สูงสุด:","En Yüksek:","Cao nhất:"
"TID_COLLAB_LOADED_SHOWDOWN_FEATURED_TEXT","POWER-UP PARTY!","حفل عناصر التقوية","强化派对!","強化派對!","POWER-UP-PARTY!","¡FIESTA DE POTENCIADORES!","VOIMALISÄBILEET!","ÉQUIPE BOOSTÉE !","מסיבת טעינה!","PESTA PENINGKAT KEKUATAN!","POTENZIAMENTI A NASTRO!","パワーアップパーティー！","파워 업 파티!","PESTA TINGKATKAN KUASA!","VOLOP POWER-UPS!","WZMOCNIENIOWA IMPREZA!","REFORÇOS AOS MONTES!","ВРЕМЯ УСИЛЕНИЙ!","ปาร์ตี้เพิ่มพลัง!","GÜÇLENDİRME PARTİSİ!","LỄ HỘI TĂNG SỨC MẠNH!"
"TID_COLLAB_LOADED_SHOWDOWN_TEXT_1","Pick up abilities and new weapons to dominate Showdown!","التقط قدرات وأسلحة جديدة للسيطرة على المواجهة الحاسمة.","捡起技能和新武器，纵横荒野决斗！","撿起技能和新武器，縱橫荒野生死鬥！","Sammle Fähigkeiten und neue Waffen ein und dominiere den Showdown!","Consigue habilidades y armas nuevas para dominar Supervivencia.","Hallitse selkkausta keräämällä taitoja ja uusia aseita!","Récupérez des capacités et des armes pour dominer le combat !","אספו יכולות ונשקים חדשים כדי לשלוט בקרב מכריע!","Ambil kekuatan dan senjata baru untuk mendominasi laga Showdown!","Trova abilità e nuove armi con cui dominare Sopravvivenza!","能力や新しい武器を手に入れてバトルロイヤルを制覇しよう！","능력 및 신규 무기를 획득해 쇼다운을 지배하세요!","Peroleh keupayaan dan senjata baharu untuk menakluki Showdown!","Raap vaardigheden en nieuwe wapens op om te domineren in Showdown!","Zbieraj zdolności i nowe bronie, by zdominować starcie!","Consiga armas e novas habilidades para dominar o Combate!","Подбирай способности и новое оружие, чтобы доминировать в бою!","เก็บความสามารถและอาวุธใหม่เพื่อครองศึกประจันหน้า!","Yetenekler ve yeni silahlarla Hesaplaşma moduna hükmet!","Nhặt lấy các kỹ năng và vũ khí mới để thống trị đấu trường Sinh tồn!"
"TID_SHADOW_SMASH_5V5_2","The Big Top","الخيمة الكبيرة","大帐篷","大帳篷","Zirkuszelt","Alta cumbre","Pääteltta","Chapiteau","הפסגה הגדולה","Gasing Besar","Circo dei circhi","ビッグテント","빅 탑","Puncak Besar","De grand chapiteau","Wielki namiot","Grande picadeiro","Вершина","เต็นท์ยักษ์","Sirk Çadırı","Kẻ cầm đầu"
"TID_PRESTIGE_BATTLECARD_CONDITION_1","Prestige a Brawler to unlock this Battle Card","احصل على مكانة لبطل لفتح بطاقة المعركة هذه.","达成1级英雄巅峰以解锁此乱斗名片","達成1級巔峰威望以解鎖此亂鬥名片","Erlange mit einem Brawler Prestige, um diese Kampfkarte freizuschalten.","Alcanza el prestigio con un brawler para desbloquear esta tarjeta de batalla.","Avaa tämä ottelukortti hankkimalla arvostusta rämäpäälle.","Déblocage de carte : avancer un brawler au 1er palier de prestige","קבלו בראולר בזכות יוקרה כדי לפתוח את קלף הקרב הזה","Buka Prestise Jagoan untuk membuka Kartu Laga ini","Fa' raggiungere il prestigio a un brawler per sbloccare questo profilo da battaglia.","キャラクター1体がトップランカーになるとアンロックされます","이 전투 카드를 잠금 해제하려면 프레스티지에 도달한 브롤러 1명이 필요합니다.","Dapatkan Prestij untuk brawler bagi membuka Kad Pertempuran ini","Laat een knokker prestigen om deze gevechtskaart te ontgrendelen.","Osiągnij prestiż 1 Zadymiarza, by odblokować tę kartę bitewną","Tenha 1 Brawler com prestígio para liberar o cartão de batalha.","Для разблокировки этой боевой карты боец должен быть в прайме.","มอบยศถาให้บรอว์เลอร์เพื่อปลดล็อคการ์ดต่อสู้ใบนี้","Bu savaş kartını açmak için bir savaşçıyla Prestije ulaş.","Đạt Danh tiếng cho một Chiến binh Brawl để mở khóa Thẻ Trận chiến này"
"TID_PRESTIGE_BATTLECARD_CONDITION_2","Prestige 25 times to unlock this Battle Card","احصل على مكانة 25 مرة لفتح بطاقة المعركة هذه.","达成25级英雄巅峰以解锁此乱斗名片","達成25級巔峰威望以解鎖此亂鬥名片","Erlange 25-mal mit Brawlern Prestige, um diese Kampfkarte freizuschalten.","Alcanza el prestigio 25 veces para desbloquear esta tarjeta de batalla.","Avaa tämä ottelukortti hankkimalla yhteensä 25 arvostusta rämäpäille.","Déblocage de carte : avancer 25 brawlers au 1er palier de prestige","קבלו יוקרה 25 פעמים כדי לפתוח את קלף הקרב הזה","Buka 25 Prestise untuk membuka Kartu Laga ini","Raggiungi il prestigio 25 volte per sbloccare questo profilo da battaglia.","25回トップランカーになるとアンロックされます","이 전투 카드를 잠금 해제하려면 프레스티지를 25번 획득해야 합니다.","Dapatkan Prestij 25 kali bagi membuka Kad Pertempuran ini","Laat knokkers 25 keer prestigen om deze gevechtskaart te ontgrendelen.","Osiągnij prestiż 25 razy, by odblokować tę kartę bitewną","Consiga prestígio 25 vezes para liberar este cartão de batalha.","Для разблокировки этой боевой карты нужно получить прайм 25 раз","มอบยศถา 25 ครั้งเพื่อปลดล็อคการ์ดต่อสู้ใบนี้","Bu savaş kartını açmak için savaşçılarda toplam 25 prestije ulaş.","Đạt Danh tiếng 25 lần để mở khóa Thẻ Trận chiến này"
"TID_PRESTIGE_BATTLECARD_CONDITION_3","Prestige 50 times to unlock this Battle Card","احصل على مكانة 50 مرة لفتح بطاقة المعركة هذه.","达成50级英雄巅峰以解锁此乱斗名片","達成50級巔峰威望以解鎖此亂鬥名片","Erlange 50-mal mit Brawlern Prestige, um diese Kampfkarte freizuschalten.","Alcanza el prestigio 50 veces para desbloquear esta tarjeta de batalla.","Avaa tämä ottelukortti hankkimalla yhteensä 50 arvostusta rämäpäille.","Déblocage de carte : avancer 50 brawlers au 1er palier de prestige","קבלו יוקרה 50 פעמים כדי לפתוח את קלף הקרב הזה","Buka 50 Prestise untuk membuka Kartu Laga ini","Raggiungi il prestigio 50 volte per sbloccare questo profilo da battaglia.","50回トップランカーになるとアンロックされます","이 전투 카드를 잠금 해제하려면 프레스티지를 50번 획득해야 합니다.","Dapatkan Prestij 50 kali bagi membuka Kad Pertempuran ini","Laat knokkers 50 keer prestigen om deze gevechtskaart te ontgrendelen.","Osiągnij prestiż 50 razy, by odblokować tę kartę bitewną","Consiga prestígio 50 vezes para liberar este cartão de batalha.","Для разблокировки этой боевой карты нужно получить прайм 50 раз","มอบยศถา 50 ครั้งเพื่อปลดล็อคการ์ดต่อสู้ใบนี้","Bu savaş kartını açmak için savaşçılarda toplam 50 prestije ulaş.","Đạt Danh tiếng 50 lần để mở khóa Thẻ Trận chiến này"
"TID_PLAYER_STAT_3v3_VICTORIES","3v3 WINS","انتصارات 3 ضد 3","3对3胜场","3v3勝場","3v3-SIEGE","VICTORIAS 3c3","3v3-VOITOT","VICTOIRES en 3v3","ניצחונות 3-נגד-3","MENANG 3v3","VITTORIE IN 3V3","3対3 勝利数","3v3 승리","MENANG 3 lwn 3","3 tegen 3: OVERWINNINGEN","WYGRANE 3 NA 3","VITÓRIAS EM 3x3","ПОБЕДЫ 3 НА 3","ชัยชนะ 3v3","3'E 3 ZAFERLER","CHIẾN THẮNG 3v3"
"TID_BOW_DUDE_BUDDY_OVERCHARGE_DESC","Super deploys 5 mines instead of 3. These do not replace any currently active mines, so it is possible to have more than 7 mines on the map!\nBo’s main attack shoots a 4th arrow, and each arrow has increased area damage radius.","ينشر الزخم 5 ألغام بدلاً من 3. لا تستبدل هذه الألغام أي ألغام حالية نشطة؛ لذا فمن الممكن وجود أكثر من 7 ألغام على الخريطة.\nيُطلق هجوم بو الأساسي سهمًا رابعًا، ويتمتع كل سهم بمدى ضرر منطقة متزايد.","超级技能会扔出5个爆炸陷阱，而非3个。极限充能陷阱不会影响之前超级技能扔出的陷阱，因此，阿渤总共可以在地图上放置超过7个爆炸陷阱！\n阿渤的普通攻击增加第4发箭矢。所有箭矢的爆炸伤害范围扩大。","超級技能會丟出5個狩獵陷阱，而非3個。極限威能陷阱不會影響之前超級技能丟出的陷阱，因此，鷹獵人爆總共可以在地圖上放置超過7個狩獵陷阱！\n鷹獵人爆的普通攻擊增加第4發箭矢。所有箭矢的爆炸傷害範圍擴大。","Beim Superskill werden 5 statt 3 Minen eingesetzt. Diese ersetzen keine aktuell aktiven Minen. Dadurch ist es möglich, bis zu 8 Minen gleichzeitig auf der Map zu haben!\nBo verschießt bei Hauptattacken einen vierten Pfeil und der Radius des Schadensbereichs jedes Pfeils ist größer.","El súper coloca 5 minas en lugar de 3. Estas no reemplazan a las minas que estén activas, así que puede haber más de 7 minas a la vez en el mapa.\nEl ataque principal de Bo dispara una cuarta flecha, y cada flecha tiene un área de daño mayor.","Super sijoittaa kolmen sijasta viisi miinaa, jotka eivät korvaa kartalla jo olevia miinoja, joten miinoja voi olla yhteensä yli seitsemän!\nBo ampuu perushyökkäyksellään neljännen nuolen, ja jokaisen nuolen aluetuho yltää laajemmalle.","Son super déploie 5 mines au lieu de 3. Elles ne remplacent pas les mines déjà placées, ce qui vous permet d'avoir plus de 7 mines sur la carte !\nL'attaque de base de Bo tire une 4e flèche et chacune a une zone plus grande que la précédente.","תכונת הסופר פורסת 5 מוקשים במקום 3. מוקשים אלה אינם מחליפים מוקשים שפעילים כרגע, כך שייתכן שיהיו יותר מ-7 מוקשים על המפה! ההתקפה העיקרית של בו יורה חץ רביעי, ולכל חץ יש רדיוס נזק מוגדל.","Super mengerahkan 5 ranjau (alih-alih 3) dan ini tidak menggantikan ranjau yang sedang aktif. Artinya, kamu bisa punya lebih dari 7 ranjau di arena!\nSerangan dasar Bo menembakkan panah keempat dan tiap panah punya radius kerusakan lebih besar.","La super piazza cinque mine invece di tre, che non sostituiscono quelle già posizionate. Questo significa che è possibile averne più di sette attive sul terreno!\nL'attacco di base di Bo lancia quattro frecce, ognuna delle quali causa danni in un'area più grande.","必殺技の地雷設置数が3個から5個に増加する。設置済みの地雷はマップ上に残るため、同時に7個以上の地雷を設置できる！\n通常攻撃の矢が4本になり、矢のダメージ範囲が上昇する。","특수 공격이 지뢰 3개 대신 5개를 설치합니다. 기존에 설치된 지뢰는 대체되지 않으며, 맵에 최대 7개 이상의 지뢰를 설치할 수 있습니다!\n보의 일반 공격이 화살을 네 번 발사하고 화살을 쏠 때마다 광역 피해 범위가 증가합니다.","Super mengerahkan 5 periuk api. Ini tidak menggantikan mana-mana periuk api yang aktif, jadi anda boleh memiliki lebih daripada 7 periuk api di peta!\nSerangan utama Bo melepaskan anak panah ke-4 dan setiap anak panah mempunyai radius kerosakan kawasan yang lebih tinggi.","De super plaatst 5 mijnen in plaats van 3. Deze vervangen geen mijnen die al actief zijn, dus het is mogelijk om meer dan 7 mijnen op de kaart te hebben!\nBo schiet een 4de pijl met zijn hoofdaanval en de gebiedsschade van elke pijl heeft een groter bereik.","Superatak Bo rozmieszcza 5 min zamiast 3. Nie zastępują one siebie nawzajem, a więc możliwe jest rozmieszczenie na mapie ponad 7 min!\nPodstawowy atak Bo wystrzeliwuje 4 strzały, a każda z nich ma większy zasięg obrażeń.","O Super mobiliza 5 minas em vez de 3. Elas não substituem nenhuma mina ativa, então você pode ter mais de 7 minas no mapa.\nO ataque principal do Bo dispara uma quarta flecha, e todas as flechas ganham alcance adicional.","Супер Бо устанавливает 5 ловушек вместо 3. При этом ловушки, установленные раньше, не исчезают, так что на карте может быть больше 7 ловушек.\nОсновная атака Бо выпускает четыре стрелы, а область поражения каждой стрелы увеличивается.","ท่าไม้ตายจะปล่อยทุ่นระเบิด 5 ลูกแทนที่จะเป็น 3 ลูก ทุ่นระเบิดเหล่านี้จะไม่แทนที่ทุ่นระเบิดที่วางไว้แล้ว ดังนั้นคุณสามารถมีทุ่นระเบิดได้มากกว่า 7 ลูกบนแผนที่!\nการโจมตีพื้นฐานของโบยิงธนูลูกที่ 4 และแต่ละลูกมีรัศมีความเสียหายเป็นพื้นที่เพิ่มขึ้น","Süperiyle üç yerine beş mayın bırakır. Bunlar mevcut mayınların yerine geçmeyeceğinden haritada yediden fazla mayın olabilir!\nBo, temel saldırısıyla dördüncü bir ok atar ve her ok daha büyük bir alana hasar verir.","Tuyệt chiêu của Bo triển khai 5 quả mìn thay vì 3. Những quả mìn này không thay thế các mìn đang hoạt động, vì thế có thể có hơn 7 quả mìn trên bản đồ cùng lúc!\nĐòn tấn công chính của Bo bắn ra thêm mũi tên thứ 4, và mỗi mũi tên đều được tăng phạm vi sát thương."
"TID_GLOWBERT_APRIL_FOOLS_SKIN","YWOLG","يوولج","伊鲁格","伊魯格","YWOLG","YWOLG","YWOLG","YWOLG","YWOLG","YWOLG","YWOLG","YWOLG","이로글","YWOLG","YWOLG","YWOLG","YWOLG","ИУОЛГ","กีโวล","YWOLG","YWOLG"
